77.3985765277806,96.3619242925034,85.8394255846827
76.6355363002028,96.5147060371615,85.6283777937603
76.0998892820616,97.1701779246925,85.7786486478118
75.7426215951871,98.3079629539772,86.2577426758157
75.6716873183309,99.7058641819609,86.9832698375092
75.9326381555235,102.134296448286,88.3632533096108
76.1943667153616,104.563548401701,89.6850031981131
76.4568655084079,106.991878630798,90.9476683660968
77.0143007161734,109.500476708474,92.3096621108378
77.5750688253661,112.008127580804,93.6056809191583
78.1390914350912,114.511898562698,94.8343185084546
78.9196223794216,116.690852084217,95.9587145047064
79.7059255589195,118.86188758241,97.0235354499278
80.4977658622759,121.021788247871,98.0274102197416
81.6934205524896,123.156624294264,99.0928662903765
82.9000600725857,125.263685101514,100.075933419787
84.1167522343952,127.337179185221,100.974504635169
85.6342971535495,128.878131670756,101.72995693378
87.163753535428,130.36349788814,102.393348136711
88.7030597418068,131.787561265283,102.962908262571
90.4631109889556,132.424892362906,103.306710128239
92.2298691632989,132.979508430987,103.548132913105
94,133.448738891036,103.686431440889
95.7781445573264,132.979122299048,103.547675623532
97.5528704976163,132.423363894672,103.3048854093
99.3207984756056,131.784164292437,102.958816099928
100.852061454098,130.360649666275,102.389844530829
102.373554303488,128.876434439356,101.727823296362
103.883247765605,127.337179185221,100.974504635169
105.099939927414,125.263685101514,100.075933419787
106.30657944751,123.156624294264,99.0928662903765
107.502234137724,121.021788247871,98.0274102197416
108.29407444108,118.86188758241,97.0235354499278
109.080377620578,116.690852084217,95.9587145047064
109.860908564909,114.511898562698,94.8343185084546
110.424931174634,112.001348831902,93.6028788645615
110.985699283827,109.486890941578,92.3037149131657
111.543134491592,106.971480002444,90.9382434441268
111.805633284638,104.549922445983,89.6783809400402
112.067361844477,102.127475870397,88.3597753723062
112.328312681669,99.7058641819609,86.9832698375092
112.257378404813,98.3079629539772,86.2577426758157
112.244976166753,97.073781486815,85.5790935041544
111.364463699797,96.5147060371615,85.6283777937603
110.601423472219,96.3619242925034,85.8394255846827
110.049413016939,96.4940820436886,86.1202526272688
109.494325681693,96.6213227157718,86.3911906125927
108.936240726312,96.7436665144358,86.6522283701841
108.375240543497,96.8611330721674,86.9033543784943
107.811410624116,96.9737414445167,87.1445568504618
107.244839515182,97.0815101038379,87.3758238159093
106.6756187704,97.184456930722,87.5971432007806
106.103842893237,97.2825992033398,87.80850290322
105.529609272451,97.3759535849184,88.0098908664905
104.953018110098,97.4645361095808,88.2012951487251
104.374172342023,97.5483621667814,88.3827039895022
103.793177550917,97.6274464845769,88.5541058732309
103.21014187202,97.7018031119699,88.715489589335
102.625175891611,97.7714454005671,88.8668442892166
102.038392538459,97.8363859857913,89.0081595399859
101.449906968423,97.8966367678862,89.139425374937
100.859836442458,97.9522088929462,89.2606323407542
100.268300198294,98.0031127342028,89.3717715414309
99.6754193161012,98.0493578737867,89.4728346788824
99.081316578479,98.0909530851798,89.5638140902394
98.4861163251517,98.1279063165598,89.6447027818026
97.889944302771,98.1602246752261,89.7154944596474
97.2929275102598,98.1879144132856,89.7761835568629
96.6951940401582,98.2109809147565,89.8267652574132
96.0968729164529,98.229428684238,89.8672355166115
95.4980939293957,98.2432613372676,89.8975910781958
94.8989874678335,98.2524815924783,89.9178294879996
94.2996843495848,98.2570912656378,89.92794910421
93.7003156504152,98.2570912656378,89.92794910421
93.1010125321665,98.2524815924783,89.9178294879996
92.5019060706043,98.2432613372676,89.8975910781958
91.9031270835472,98.229428684238,89.8672355166115
91.3048059598418,98.2109809147565,89.8267652574132
90.7070724897402,98.1879144132856,89.7761835568629
90.1100556972291,98.1602246752261,89.7154944596474
89.5138836748483,98.1279063165598,89.6447027818026
88.918683421521,98.0909530851798,89.5638140902394
88.3245806838988,98.0493578737867,89.4728346788824
87.7316998017061,98.0031127342028,89.3717715414309
87.1401635575424,97.9522088929462,89.2606323407542
86.5500930315771,97.8966367678862,89.139425374937
85.9616074615407,97.8363859857913,89.0081595399859
85.3748241083886,97.7714454005671,88.8668442892166
84.7898581279801,97.7018031119699,88.715489589335
84.2068224490826,97.6274464845769,88.5541058732309
83.6258276579768,97.5483621667814,88.3827039895022
83.0469818899022,97.4645361095808,88.2012951487251
82.470390727549,97.3759535849184,88.0098908664905
81.8961571067634,97.2825992033398,87.80850290322
81.3243812296002,97.184456930722,87.5971432007806
80.7551604848185,97.0815101038379,87.3758238159093
80.1885893758839,96.9737414445167,87.1445568504618
79.6247594565034,96.8611330721674,86.9033543784943
79.0637592736883,96.7436665144358,86.6522283701841
78.5056743183072,96.6213227157718,86.3911906125927
77.9505869830606,96.4940820436886,86.1202526272688
